20-79, 10.0000, 10.2400, 10.4900, 10.7300, 10.9900, 11.2200, 11.4700, 11.7100, 11.9600, 12.2000, 12.4500, 12.6900, 12.9900, 13.1800, 13.4300, 13.6700, 13.9200, 14.1600, 14.4100, 14.6500, 14.9000, 15.1400, 15.3900, 15.6300, 15.8800, 16.1200, 16.3700, 16.6100, 16.8600, 17.1000, 17.3500, 17.5900, 17.8400, 18.0800, 18.3300, 18.5700, 18.8200, 19.0600, 19.3100, 19.5500, 19.8000, 20.0400, 20.2800, 20.5300, 20.7800, 21.0200, 21.2600, 21.5100, 21.7500, 22.0000, 22.3700, 22.7300, 23.1000, 23.4700, 23.8400, 24.2000, 24.5700, 24.9400, 25.3100, 25.6700, 26.0400, 26.4100, 26.7800, 27.1400, 27.5100, 27.8800, 28.2400, 28.6100, 28.9800, 29.3500, 29.7100, 30.0800, 30.4500, 30.8200, 31.1800, 31.5500, 31.9200, 32.2900, 32.6500, 33.0200, 33.3900, 33.7600, 34.1200, 34.4900, 34.8600, 35.2300, 35.5900, 35.9600, 36.3300, 36.7000, 37.0600, 37.4300, 37.8000, 38.1600, 38.5300, 38.9000, 39.2700, 39.6300, 40.0000
turn, 8.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7.9000, 7.7800, 7.6600, 7.5300, 7.4100, 7.2900, 7.1700, 7.0400, 6.9200, 6.8000, 6.6800, 6.5500, 6.4300, 6.3100, 6.1800, 6.0600, 5.9400, 5.8100, 5.6900, 5.5700, 5.4500, 5.3200, 5.2000, 5.0800, 4.9600, 4.8300, 4.7100, 4.5900, 4.4600, 4.3400, 4.2200, 4.1000, 3.9700, 3.8500, 3.7300, 3.6100, 3.4800, 3.3600, 3.2400, 3.1100, 3.0000, 2.8700, 2.7400, 2.6200, 2.5000
###
C2, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80, 79, 78, 77, 76, 75, 74, 73, 72, 71, 70, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60, 59, 58, 57, 56, 55, 54, 53, 52, 51, 50, 49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1
20-79, 20.0000, 20.3000, 20.6000, 20.9000, 21.2000, 21.4400, 21.6800, 21.9200, 22.1600, 22.4000, 22.6400, 22.8800, 23.1200, 23.3600, 23.6000, 23.8400, 24.0800, 24.3200, 24.5600, 24.8000, 25.0400, 25.2800, 25.5200, 25.7600, 26.0000, 26.2400, 26.4800, 26.7200, 26.9600, 27.2000, 27.4400, 27.6800, 27.9200, 28.1600, 28.4000, 28.6400, 28.8800, 29.1200, 29.3600, 29.6000, 29.8400, 30.0800, 30.3200, 30.5600, 30.8000, 31.0400, 31.2800, 31.5200, 31.7600, 32.0000, 32.2600, 32.5200, 32.7800, 33.0400, 33.3000, 33.5600, 33.8200, 34.0800, 34.3400, 34.6000, 34.8600, 35.1200, 35.3800, 35.6400, 35.9000, 36.1600, 36.4200, 36.6800, 36.9400, 37.2000, 37.4600, 37.7200, 37.9800, 38.2400, 38.5000, 38.7600, 39.0200, 39.2800, 39.5400, 39.8000, 40.0600, 40.3200, 40.5800, 40.8400, 41.1000, 41.3600, 41.6200, 41.8800, 42.1400, 42.4000, 42.6600, 42.9200, 43.1800, 43.4400, 43.7000, 44.0300, 44.3500, 44.6600, 45.0000
turn, 14.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14.0000, 13.8400, 13.6900, 13.5300, 13.3800, 13.2200, 13.0600, 12.9100, 12.7500, 12.6000, 12.4400, 12.2900, 12.1400, 11.9800, 11.8300, 11.6700, 11.5100, 11.3600, 11.2000, 11.0400, 10.8900, 10.7300, 10.5800, 10.4200, 10.2700, 10.1100, 9.9500, 9.8000, 9.6400, 9.4900, 9.3300, 9.1800, 9.0300, 8.8700, 8.7200, 8.5600, 8.4000, 8.2500, 8.0900, 7.9500, 7.7800, 7.5900, 7.4000, 7.2000, 7.0000
### 
D1, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80, 79, 78, 77, 76, 75, 74, 73, 72, 71, 70, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60, 59, 58, 57, 56, 55, 54, 53, 52, 51, 50, 49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1
18-79+, 18.5000, 18.7600, 19.0300, 19.3000, 19.6000, 19.8300, 20.1000, 20.3600, 20.6300, 20.9000, 21.1600, 21.4300, 21.7000, 22.0000, 22.2300, 22.5000, 22.7700, 23.0300, 23.3000, 23.6000, 23.8300, 24.1000, 24.3700, 24.6300, 24.9000, 18.4400, 18.3300, 18.1700, 18.0000, 17.8300, 17.6700, 17.5000, 17.3300, 17.1700, 17.0000, 16.8300, 16.6700, 16.5000, 16.3300, 16.1700, 16.0000, 15.8300, 15.6700, 15.5000, 15.3300, 15.1700, 15.0000, 14.8300, 14.6700, 14.5000, 25.0000, 25.2600, 25.5100, 25.7700, 26.0300, 26.2900, 26.5500, 26.8100, 27.0600, 27.3200, 27.6000, 27.8400, 28.1000, 28.3600, 28.6100, 28.8700, 29.1300, 29.3900, 29.6500, 29.9000, 30.0000, 30.2600, 30.5200, 30.7700, 31.0300, 31.2900, 31.5500, 31.8100, 32.0600, 32.3200, 32.6000, 32.8400, 33.0900, 33.3500, 33.6100, 33.8700, 34.1300, 34.3800, 34.6400, 34.9000, 35.0000, 35.7000, 36.4000, 37.1000, 37.8000, 38.5000, 39.2000, 39.9000, 40.0000
###
B4a, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80, 79, 78, 77, 76, 75, 74, 73, 72, 71, 70, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60, 59, 58, 57, 56, 55, 54, 53, 52, 51, 50, 49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1
20-70, 0.90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.89
###
B4b, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80, 79, 78, 77, 76, 75, 74, 73, 72, 71, 70, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60, 59, 58, 57, 56, 55, 54, 53, 52, 51, 50, 49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1
20-70, 0.80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.79
###
B7, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80, 79, 78, 77, 76, 75, 74, 73, 72, 71, 70, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60, 59, 58, 57, 56, 55, 54, 53, 52, 51, 50, 49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1
20-70, 0.8500, 0.8513, 0.8525, 0.8538, 0.8550, 0.8560, 0.8570, 0.8580, 0.8590, 0.8600, 0.8610, 0.8620, 0.8630, 0.8640, 0.8650, 0.8660, 0.8670, 0.8680, 0.8690, 0.8700, 0.8710, 0.8720, 0.8730, 0.8740, 0.8750, 0.8760, 0.8770, 0.8780, 0.8790, 0.8800, 0.8810, 0.8820, 0.8830, 0.8840, 0.8850, 0.8860, 0.8870, 0.8880, 0.8890, 0.8900, 0.8910, 0.8920, 0.8930, 0.8940, 0.8950, 0.8960, 0.8970, 0.8980, 0.8990, 0.9000, 0.9010, 0.9020, 0.9030, 0.9040, 0.9050, 0.9060, 0.9070, 0.9080, 0.9090, 0.9100, 0.9110, 0.9120, 0.9130, 0.9140, 0.9150, 0.9160, 0.9170, 0.9180, 0.9190, 0.9200, 0.9210, 0.9220, 0.9230, 0.9240, 0.9250, 0.9260, 0.9270, 0.9280, 0.9290, 0.9300, 0.9310, 0.9320, 0.9330, 0.9340, 0.9350, 0.9360, 0.9370, 0.9380, 0.9390, 0.9400, 0.9410, 0.9420, 0.9430, 0.9440, 0.9450, 0.9463, 0.9475, 0.9488, 0.9500
###
B9, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89, 88, 87, 86, 85, 84, 83, 82, 81, 80, 79, 78, 77, 76, 75, 74, 73, 72, 71, 70, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60, 59, 58, 57, 56, 55, 54, 53, 52, 51, 50, 49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1
20-70, 0.75, 0.7514, 0.7528, 0.7541, 0.7555, 0.7566, 0.7577, 0.7588, 0.7599, 0.761, 0.7621, 0.7632, 0.7643, 0.7654, 0.7665, 0.7676, 0.7687, 0.7698, 0.7709, 0.772, 0.7731, 0.7742, 0.7753, 0.7764, 0.7775, 0.7786, 0.7797, 0.7808, 0.7819, 0.783, 0.7841, 0.7852, 0.7863, 0.7874, 0.7885, 0.7896, 0.7907, 0.7918, 0.7929, 0.794, 0.7951, 0.7962, 0.7973, 0.7984, 0.7995, 0.8006, 0.8017, 0.8028, 0.8039, 0.805, 0.8061, 0.8072, 0.8083, 0.8094, 0.8105, 0.8116, 0.8127, 0.8138, 0.8149, 0.816, 0.8171, 0.8182, 0.8193, 0.8204, 0.8215, 0.8226, 0.8237, 0.8248, 0.8259, 0.827, 0.8281, 0.8292, 0.8303, 0.8314, 0.8325, 0.8336, 0.8347, 0.8358, 0.8369, 0.838, 0.8391, 0.8402, 0.8413, 0.8424, 0.8435, 0.8446, 0.8457, 0.8468, 0.8479, 0.849, 0.8501, 0.8512, 0.8523, 0.8534, 0.8545, 0.8559, 0.8573, 0.8586, 0.86
